cotizacion_codigo,centro_costos,rq_codigo,cliente,unidad,solicitante,fecha_rq,tipo_principal,estado,descripcion_resumen,cantidad_items,origen,observaciones,prioridad
FOR-EKA-PRO-3_2024-032_REV01,4516865727,RQ-CJM-SUM-24_001,NEXA,REFINERIA CAJAMARQUILLA,,2024-02-22,MATERIALES,ATENCION COMPLETA,SPRAY LIMPIEZA EL 2007 SPRAYON,1,excel,,
FOR-EKA-PRO-3_2024-032_REV01,4516869617,RQ-CJM-SUM-24_002,NEXA,REFINERIA CAJAMARQUILLA,,2024-02-26,MATERIALES,ATENCION PARCIAL,SPRAY LIMPIEZA EL 2007 SPRAYON,1,excel,,
FOR-EKA-PRO-3_2024-052_REV01,081-03-2024,RQ-CJM011-001_2024,AMERICORP,REFINERIA CAJAMARQUILLA,,2024-04-15,GASTOS GENERALES,ATENCION COMPLETA,AGUA MINERAL 20LT,30,excel,,
FOR-EKA-PRO-3_2024-052_REV01,081-03-2024,RQ-CJM011-002_2024,AMERICORP,REFINERIA CAJAMARQUILLA,,2024-04-28,EQUIPOS,PENDIENTE,TRAJE 3 EN 1,10,excel,,
FOR-EKA-PRO-3_2024-052_REV01,081-03-2024,RQ-CJM011-003_2024,AMERICORP,REFINERIA CAJAMARQUILLA,,2024-05-01,GASTOS GENERALES,PENDIENTE,SILLA GIRATORIA,6,excel,,
FOR-EKA-PRO-3_2024-054_REV01,LOC-035.B-23-EKA Rev B,RQ-CJM048-001_2024,CONTROL SYSTEM INTEGRATION S.A.C.,REFINERIA CAJAMARQUILLA,,2024-04-10,GASTOS GENERALES,ATENCION COMPLETA,PLUMON INDELEBLE GRUESO - NEGRO,19,excel,,
FOR-EKA-PRO-3_2024-054_REV03,LOC-035.B-23-EKA Rev B,RQ-CJM048-002_2024,CONTROL SYSTEM INTEGRATION S.A.C.,REFINERIA CAJAMARQUILLA,,2024-07-15,MATERIALES,PENDIENTE, conector RJ 45 blindado cat. 6A PANDUIT,3,excel,,
FOR-EKA-PRO-3_2024-055_REV02,LOC-032.B-23-EKA,RQ-CJM049-001_2024,CONTROL SYSTEM INTEGRATION S.A.C.,REFINERIA CAJAMARQUILLA,,2024-05-07,MATERIALES,PENDIENTE, cable de control NH80 indeco de 18AWG. (MTS),14,excel,,
FOR-EKA-PRO-3_2024-056_REV03,LOC-033.B-23-EKA Rev B,RQ-CJM025-001_2024,CONTROL SYSTEM INTEGRATION S.A.C.,REFINERIA CAJAMARQUILLA,,2024-08-08,MATERIALES,PENDIENTE,"CABLE DE CONTROL GPT 18AWG, 300V, PVC, BLANCO",13,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-04-14,EQUIPOS,ATENCION COMPLETA,MULTIMETRO FLUKE,61,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-04-21,MATERIALES,PENDIENTE,"PLANCHA ACRÍLICO 150X150CM, 4MM ESPESOR",13,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-08,EQUIPOS,ATENCION COMPLETA,PINZA AMPERIMÉTRICA DIGITAL 1000A - 1000VAC/DC C/CABLES PRUEBA Y ACCESORIOS - FLUKE 376 FC,40,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-004_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-14,MATERIALES,ATENCION COMPLETA,PORTAPLANO A1 EN ACRILICO AMBOS LADOS CON CINTA DOBLE CONTACTO MEDIDAS 594 X 841 MM,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-005_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-20,MATERIALES,ATENCION COMPLETA,PAPEL BOND A0 80GR. 91 CM X 45 MTS,3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-006_2024,NEXA,REFINERIA CAJAMARQUILLA,,21/05/2024,EPPS,PENDIENTE,OREJERA ADAPTABLE  A CASCO HPE (NNR 27 DB) -  MSA,7,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-29,MATERIALES,ATENCION COMPLETA,"MICA ACRILICO TRANSPARENTE, PLANCHA DE 94X160CM, ESPESOR 4MM",2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-30,MATERIALES,ATENCION COMPLETA,"PLACA ACRILICO 63X142MM, FONDO VERDE LETRA BLANCA",2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-009_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-30,HERRAMIENTAS,PENDIENTE,GUANTES DE MANIOBRA DE CUERO BLANCO ,24,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-010_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-04,MATERIALES,PENDIENTE,PLACA ACRILICA LONGITUD 1800MM ANCHO 1200MM ESPESOR 4MM COLOR INCOLOR,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-011_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-30,EQUIPOS,PENDIENTE,DETECTOR DE TENSION 90-1000VAC CAT IV-1000V - FLUKE,27,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-012_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-02,MATERIALES,PENDIENTE,"LUMINARIA LED C/SOCKET INCORPORADO, CAP. 900 LUMEN, 100-240VAC, RITTAL",3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-013_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-02,MATERIALES,PENDIENTE,"LUMINARIA LED C/SOCKET INCORPORADO, CAP. 900 LUMEN, 100-240VAC, RITTAL",3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-014_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-03,MATERIALES,PENDIENTE,"CAJA CONDULET HIERRO TIPO LB 3/4¨, TAPA+EMPAQUE, GALVANIZADO EN CALIENTE, UL",3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-015_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-11,HERRAMIENTAS,PENDIENTE,MALETIN ELECTRICISTA,3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-016_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-14,MATERIALES,PENDIENTE,ENSAYO DE PUESTA A TIERRA Y CC SUBSETACIONES MT,9,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-017_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-22,MATERIALES,PENDIENTE,BALDOSA PARA CIELO RASO BLANCO 60 X 60 CMM ,12,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-018_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-31,MATERIALES,ATENCION COMPLETA,"AUTORROSCANTE PAN 14X2""",3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-019_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-31,MATERIALES,PENDIENTE,PIN DE EXPANSIÓN DE 4MM X 22MM,2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-020_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-31,MATERIALES,PENDIENTE,FOLDERS A3 CATÁLOGO A3 X 40 MICAS DELGADAS,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-021_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-05,HERRAMIENTAS,PENDIENTE,MANTA DIELTECTRICA TRANSPARENTE  CLASE 1 (1X8 MT),23,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-022_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-09,MATERIALES,PENDIENTE,MICA ACRILICO TRANSPARENTE 120X180X4MM,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-023_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-13,MATERIALES,ATENCION COMPLETA,CHAPA CIRCULAR CON LLAVE,2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-024_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-14,MATERIALES,PENDIENTE,"MASILLA C. FUEGO METACAULK 1200 ROJO BALDE 5 GAL, CERTIFICACIÓN UL",9,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-025_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-15,MATERIALES,ATENCION COMPLETA,INTERRUPTOR DIFERENCIAL 2X25 A 30 MA RIEL DIN A9R71225 SCHNEIDER,2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-026_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-21,GASTOS GENERALES,PENDIENTE,"BATERIA MODELO PA5023U-1BRS O PQ5024U-1BRS O PABAS259,  Voltaje: 10.8V 4400mAh/48Wh.",3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-027_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-26,MATERIALES,PENDIENTE,PORTAPLANO A1 EN ACRILICO AMBOS LADOS CON CINTA DOBLE CONTACTO MEDIDAS 594 X 841 MM,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-028_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-06,MATERIALES,PENDIENTE,FOLDERS A3 CATÁLOGO A3 X 40 MICAS DELGADAS,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-029_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-27,EPPs,PENDIENTE,TRAJE VERDE 3 EN 1 METALIQUIDO ,17,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-031_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-09,MATERIALES,PENDIENTE,CHAPA CIRCULAR CON LLAVE,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-032_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-25,MATERIALES,ATENCION COMPLETA,"CHAPA PARA TABLERO AUTOSOPORTADO , PESADO DE ZAMAK , CON LLAVE UNIVERSAL (INCL. 2 VARILLAS + 4 GUÍAS + PROTECTOR PARA CHAPAS Y VARILLAS)",1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-033_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-18,MATERIALES,ATENCION COMPLETA,RACOR RAPIDO TUBERIA OD 8MM X TUBERIA OD 6 MM QS -8-6,20,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-034_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-20,MATERIALES,ATENCION COMPLETA,CAJA DE SEGURIDAD PARA LLAVES,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-035_2024,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-13,MATERIALES,PENDIENTE,CHAPA DE LENGÜETA 25MM,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-036_2024,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-13,MATERIALES,ATENCION COMPLETA,DUPLICADO DE 11 LLAVES,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-037_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-27,MATERIALES,ATENCION COMPLETA,CHAPA ELECTRICA YALE Kit cerradura 678 + Transformador + Botón,2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-038_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-23,MATERIALES,ATENCION COMPLETA,CAJA DE DERIVACIÓN ALUMINIO 200X200X100MM IP64 CON TAPA,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-039_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-27,MATERIALES,ATENCION COMPLETA,FABRICACIÓN DE PIEZA METALICA SEGÚN IMAGEN ,2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-040_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-10,MATERIALES,ATENCION COMPLETA,DUPLICADO DE 6 LLAVES,1,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-041_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-10,MATERIALES,PENDIENTE,CINTILLO 100 MM X 2.5 MM  - BLANCO X 100 UND.,13,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-042_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-12,MATERIALES,ATENCION COMPLETA,CHAPA ELECTRICA YALE Kit cerradura 678 + Transformador + Botón,3,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-043_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-18,MATERIALES,ATENCION COMPLETA,FABRICACIÓN DE LLAVE CON SU COPIA,2,excel,,
FOR-EKA-PRO-3_2024-065,4517010051,RQ-CJM009-044_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-14,MATERIALES,PENDIENTE,"Rele Enchufable, REL-MR-60DC/21 B:60VDC, O:5-250VAC/DC, 1NANC 2961118 - PHOENIX CONTACT",1,excel,,
FOR-EKA-PRO-3_2024-086_REV01,4517127993,RQ-CJM020-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-11,MATERIALES,PENDIENTE,SEÑALÉTICA PUESTA A TIERRA CELTEX DE 5MM,9,excel,,
FOR-EKA-PRO-3_2024-086_REV01,4517127993,RQ-CJM020-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-17,MATERIALES,PENDIENTE, perfil C laminado en caliente (LAC) de 2”x4”x2” de 4 mm de espesor,48,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-26,MATERIALES,PENDIENTE,CINTILLO 100 MM X 2.5 MM  - BLANCO X 100 UND.,20,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-05-28,HERRAMIENTAS,PENDIENTE,FLEXOMETRO GLOBAL PLUS - 30-615 3/4X5MT - STANLEY,6,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-11,CONSUMIBLES,ATENCION COMPLETA,anphoterol 100ml,11,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-004_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-07,EQUIPOS,PENDIENTE,CONO D/ SEGURIDAD NARANJA 70 CM,16,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-005_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-15,CONSUMIBLES,PENDIENTE,TRAJE TYVEK 600 PLUS TY198TWHLG0025PI SIN BOTAS T/L,11,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-006_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-10,CONSUMIBLES,PENDIENTE,TRAJE TYVEK 600 PLUS TY198TWHLG0025PI SIN BOTAS T/L,7,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-20,CONSUMIBLES,ATENCION PARCIAL,TRAJE TYVEK 600 PLUS TY198TWHLG0025PI SIN BOTAS T/L,2,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-20,GASTOS GENERALES,PENDIENTE,TAPER RECTANGULAR  HERMETICO 1.5 LTS,41,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-009_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-07,EPPs,PENDIENTE,VINCHA P/CARETA,6,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-010_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-13,MATERIALES,PENDIENTE,PLACA UNION BANDEJA FIBRA DE VIDRIO 200X100cm,9,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-011_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-16,EQUIPOS,ATENCION COMPLETA,TECLE CON CADENA DE 1 TON - TRUPER,1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-012_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-23,CONSUMIBLES,ATENCION COMPLETA,discos de corte diámetro 4 1/2 espesor 1/16,48,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-013_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-07,MATERIALES,ATENCION COMPLETA,CANAL STRUT LISO DE ACERO INOXIDABLE  DE 1 5/8” X 1 5/8” X 3 M,1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-014_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-12,EQUIPOS,ATENCION COMPLETA,MANTENIMIENTO Y / O CAMBIO DE AMOLADORA EKA PP 15637,9,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-015_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-13,CONSUMIBLES,ATENCION COMPLETA,BREAK,1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-016_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-03,CONSUMIBLES,ATENCION COMPLETA,discos de corte diámetro 4 1/2 espesor 1/16,49,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-017_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-03,EQUIPOS,ATENCION COMPLETA,BASES REGULABLE,2,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-018_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-03,MATERIALES,ATENCION PARCIAL,ROTULO,1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-019_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-06,EPPs,ATENCION PARCIAL,BLOQUE RETRACTIL,4,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-020_2025,NEXA,CAJAMARQUILLA,,2025-03-18,EQUIPOS,ATENCION COMPLETA,BASES REGULABLE,1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-021_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-27,EQUIPOS,ATENCION COMPLETA,"LAPTOP I5, 16.5"", 16RAM, 500GB SSD",1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-022_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-27,MATERIALES,ATENCION COMPLETA,Placa de empalme,7,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-023_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-03-28,EQUIPOS,ATENCION COMPLETA,TRAJE 3 EN 1,58,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-024_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-04-08,GASTOS GENERALES,ATENCION COMPLETA,BATERIA 18 V PARA TALADRO PERCUTOR BOSH,3,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-025_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-04-15,EPPs,ATENCION COMPLETA,ZAPATO DE SOLDADOR TALLA 42,3,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-026_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-04-25,EQUIPOS,ATENCION COMPLETA,ESCALERAS DE ANDAMIO,1,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-027_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-05-02,EPPs,ATENCION PARCIAL,MICA P/CARETA,46,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-028_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-05-12,GASTOS GENERALES,ATENCION COMPLETA,FORMATO CHECK LIST DE ESCALERA PORTATIL A5,10,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-029_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-05-14,EPPS,PENDIENTE,BOTA NITRO METATARSAL 38 CM NEGRO/AMAR F/ AZUL T/42,3,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-030_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-05-15,EPPS,ATENCION COMPLETA,RESPIRADOR MEDIA CARA 7502 3M,13,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-031_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-05-27,HERRAMIENTAS,PENDIENTE,DRIZA ELASTICA,3,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-032_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-05-29,EQUIPOS,PENDIENTE,"PUESTA A TIERRA TRIPOLAR P/SUB. MT. ICC=25 KA/S (CF:95MM2X1,5M)",2,excel,,
FOR-EKA-PRO-3_2024-100_REV03,4517135666,RQ-CJM013-033_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-06-12,EQUIPOS,ATENCION COMPLETA,TECLE DE 1.5 T,6,excel,,
FOR-EKA-PRO-3_2024-103_REV01,4517134234,RQ-CJM010-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,,SUB CONTRATOS,ATENCION COMPLETA,ALQUILER MANLIFT 16 MTS (SIN OPERADOR SIN COMBUSTIBLE),3,excel,,
FOR-EKA-PRO-3_2024-105_REV02,4517234103,RQ-CJM031-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-29,MATERIALES,PENDIENTE,"TUBO PVC SAP 3/4"" X 3MT",19,excel,,
FOR-EKA-PRO-3_2024-105_REV02,4517234103,RQ-CJM031-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-24,MATERIALES,ATENCION COMPLETA,"TUBO PVC SAP 3/4"" X 3MT",23,excel,,
FOR-EKA-PRO-3_2024-105_REV02,4517234103,RQ-CJM031-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-01,MATERIALES,PENDIENTE,CINTA AISLANTE ROJO 3M,9,excel,,
FOR-EKA-PRO-3_2024-105_REV02,4517234103,RQ-CJM031-002_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-13,EQUIPOS,ATENCION COMPLETA,BASES PLANAS REGULABLE,17,excel,,
FOR-EKA-PRO-3_2024-105_REV02,4517234103,RQ-CJM031-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-24,GASTOS GENERALES,PENDIENTE,"NOTAS ADHESIVA  3""X3"" (POST IT)",24,excel,,
FOR-EKA-PRO-3_2024-105_REV02,4517234103,RQ-CJM031-003_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-02-20,EQUIPOS,ATENCION COMPLETA,RACOR PASAMUROS FESTO QSS-12-F,2,excel,,
FOR-EKA-PRO-3_2024-109,4517237633,RQ-CJM034-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-17,MATERIALES,PENDIENTE,"TUBERIA FLEXIBLE HERMETICA C/FORRO PVC 1/2""",38,excel,,
FOR-EKA-PRO-3_2024-111,4517163806,RQ-CJM014-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-03,MATERIALES,ATENCION COMPLETA,CONTROL DE ACCESO K40 12V DC 1.5A - ZKTECO,1,excel,,
FOR-EKA-PRO-3_2024-118_REV03,4517197577,RQ-CJM019-001_2024,CUMBRA,REFINERIA CAJAMARQUILLA,,2024-07-09,GASTOS GENERALES,ATENCION COMPLETA,HOJA BOND A4,28,excel,,
FOR-EKA-PRO-3_2024-118_REV03,4517197577,RQ-CJM019-002_2024,CUMBRA,REFINERIA CAJAMARQUILLA,,2024-09-10,EPPS,PENDIENTE,"TRAJE MICROGARD 2300 PLUS AMARILLO, LAMINADO TIPO 3, T-L",11,excel,,
FOR-EKA-PRO-3_2024-118_REV03,4517197577,RQ-CJM019-003_2024,CUMBRA,REFINERIA CAJAMARQUILLA,,2024-10-18,HERRAMIENTAS,PENDIENTE,"ABRAZADERA CLIP TIPO ""O"" de 1-1/2"" GALVANIZADO",15,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-001_2024,NEXA,U.M. CERRO LINDO,,2024-10-15,MATERIALES,PENDIENTE,GRANADA AUTOMATICA CONTRAINCENDIO ,1,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-001_2025,NEXA,U.M. CERRO LINDO,,2025-01-31,GASTOS GENERALES,PENDIENTE,FORMATOS DE IPERC CONTINUO,33,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-002_2024,NEXA,U.M. CERRO LINDO,,2024-10-18,MATERIALES,PENDIENTE,LUZ DE EMERGENCIA LED 220LM IP20 PHILIPS,111,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,NELSON AQUINO,NEXA,U.M. CERRO LINDO,,2024-10-18,SUB CONTRATOS,PENDIENTE,CUERPO DE ANDAMIO DE 2.5 X 1 M CON RIN DE 1 M,51,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-002_2025,NEXA,U.M. CERRO LINDO,,2025-02-04,GASTOS GENERALES,PENDIENTE,FORMATOS DE IPERC CONTINUO,19,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-003_2024,NEXA,U.M. CERRO LINDO,,2024-10-21,GASTOS GENERALES,PENDIENTE,ROMBOS DE SEGUIRDAD,27,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-003_2025,NEXA,U.M. CERRO LINDO,,2025-02-25,EQUIPOS,PENDIENTE,RADIO DE TELECOMUNICACIONES,4,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-004_2024,NEXA,U.M. CERRO LINDO,,2024-10-28,EQUIPOS,PENDIENTE,"LAPTOP I5, 16.5"", 16RAM, 500GB SSD",1,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-006_2024,NEXA,U.M. CERRO LINDO,,2024-10-18,MATERIALES,PENDIENTE,"ANGULO A.INOX.C-304 1/8""X2""X2"" (4.76MMX50.80MMX50.80MM) N1 ASTM A276",1,excel,,
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-007_2024,NEXA,U.M. CERRO LINDO,,2024-11-28,EQUIPOS,PENDIENTE,DETECTOR DE GASES,33,excel,,
